AQI,÷ ¡øµ»º∂,PM10,O3,SO2,PM2.5,NO2,CO,date
107.0,«·∂»Œ€»æ,56.0,167.0,12.0,31,38.0,1.0,2021/9/23
83.0,¡º,46.0,139.0,9.0,26,31.0,0.8,2021/9/24
70.0,¡º,34.0,123.0,8.0,21,29.0,0.7,2021/9/25
89.0,¡º,49.0,146.0,9.0,29,31.0,0.8,2021/9/26
71.0,¡º,32.0,125.0,7.0,18,19.0,0.8,2021/9/27
111.0,«·∂»Œ€»æ,48.0,172.0,8.0,29,26.0,1.0,2021/9/28
59.0,¡º,16.0,110.0,6.0,10,17.0,0.7,2021/9/29
92.0,¡º,33.0,150.0,7.0,18,42.0,0.9,2021/9/30
127.0,«·∂»Œ€»æ,45.0,189.0,8.0,26,44.0,0.9,2021/10/1
104.0,«·∂»Œ€»æ,56.0,164.0,12.0,31,35.0,1.0,2021/10/2
78.0,¡º,51.0,133.0,10.0,31,25.0,0.9,2021/10/3
85.0,¡º,50.0,142.0,10.0,29,25.0,0.8,2021/10/4
44.0,”≈,44.0,85.0,9.0,19,21.0,0.7,2021/10/5
38.0,”≈,21.0,76.0,7.0,10,19.0,0.7,2021/10/6
30.0,”≈,16.0,60.0,6.0,8,17.0,0.6,2021/10/7
29.0,”≈,28.0,50.0,6.0,17,23.0,0.7,2021/10/8
38.0,”≈,29.0,76.0,6.0,20,26.0,0.9,2021/10/9
28.0,”≈,28.0,52.0,5.0,15,18.0,0.8,2021/10/10
39.0,”≈,30.0,78.0,7.0,11,19.0,0.5,2021/10/11
59.0,¡º,32.0,110.0,8.0,16,21.0,0.5,2021/10/12
47.0,”≈,32.0,93.0,8.0,16,24.0,0.6,2021/10/13
56.0,¡º,46.0,107.0,6.0,39,28.0,0.7,2021/10/14
51.0,¡º,32.0,101.0,5.0,25,20.0,0.8,2021/10/15
36.0,”≈,21.0,72.0,5.0,12,19.0,0.6,2021/10/16
45.0,”≈,45.0,59.0,8.0,19,32.0,0.6,2021/10/17
52.0,¡º,40.0,72.0,7.0,24,41.0,0.6,2021/10/18
62.0,¡º,51.0,35.0,8.0,35,49.0,0.7,2021/10/19
38.0,”≈,29.0,61.0,6.0,26,27.0,0.6,2021/10/20
45.0,”≈,25.0,67.0,6.0,17,36.0,0.6,2021/10/21
67.0,¡º,53.0,82.0,7.0,36,53.0,0.8,2021/10/22
72.0,¡º,67.0,125.0,8.0,47,57.0,0.8,2021/10/23
89.0,¡º,66.0,118.0,8.0,44,71.0,0.8,2021/10/24
100.0,¡º,83.0,115.0,9.0,52,80.0,1.0,2021/10/25
78.0,¡º,83.0,120.0,10.0,53,62.0,1.0,2021/10/26
74.0,¡º,71.0,112.0,11.0,46,59.0,0.9,2021/10/27
95.0,¡º,96.0,129.0,10.0,63,76.0,1.0,2021/10/28
100.0,¡º,112.0,123.0,10.0,75,76.0,1.1,2021/10/29
123.0,«·∂»Œ€»æ,132.0,124.0,9.0,93,79.0,1.1,2021/10/30
101.0,«·∂»Œ€»æ,117.0,117.0,10.0,69,81.0,1.2,2021/10/31
73.0,¡º,84.0,126.0,9.0,52,58.0,0.9,2021/11/1
94.0,¡º,105.0,117.0,8.0,70,52.0,1.0,2021/11/2
93.0,¡º,95.0,108.0,10.0,58,74.0,1.1,2021/11/3
79.0,¡º,83.0,111.0,10.0,58,45.0,0.9,2021/11/4
63.0,¡º,62.0,40.0,6.0,45,40.0,0.9,2021/11/5
42.0,”≈,42.0,62.0,7.0,29,30.0,0.8,2021/11/6
25.0,”≈,21.0,50.0,6.0,9,18.0,0.5,2021/11/7
37.0,”≈,34.0,73.0,7.0,12,29.0,0.4,2021/11/8
54.0,¡º,44.0,58.0,9.0,24,43.0,0.5,2021/11/9
62.0,¡º,45.0,74.0,9.0,29,49.0,0.5,2021/11/10
75.0,¡º,60.0,66.0,10.0,33,60.0,0.6,2021/11/11
74.0,¡º,52.0,77.0,9.0,26,59.0,0.5,2021/11/12
67.0,¡º,61.0,84.0,9.0,34,53.0,0.4,2021/11/13
83.0,¡º,59.0,74.0,9.0,34,66.0,0.7,2021/11/14
99.0,¡º,80.0,74.0,13.0,44,79.0,1.0,2021/11/15
82.0,¡º,85.0,102.0,12.0,57,65.0,0.9,2021/11/16
156.0,÷–∂»Œ€»æ,150.0,87.0,13.0,119,69.0,1.1,2021/11/17
133.0,«·∂»Œ€»æ,142.0,131.0,11.0,101,81.0,1.2,2021/11/18
98.0,¡º,110.0,82.0,14.0,73,59.0,1.3,2021/11/19
83.0,¡º,78.0,31.0,11.0,61,57.0,1.2,2021/11/20
67.0,¡º,83.0,46.0,7.0,47,35.0,0.6,2021/11/21
63.0,¡º,75.0,65.0,7.0,12,24.0,0.4,2021/11/22
67.0,¡º,75.0,57.0,8.0,25,53.0,0.6,2021/11/23
80.0,¡º,71.0,63.0,9.0,32,64.0,0.7,2021/11/24
104.0,«·∂»Œ€»æ,100.0,41.0,13.0,55,88.0,1.3,2021/11/25
104.0,«·∂»Œ€»æ,114.0,76.0,12.0,64,88.0,1.3,2021/11/26
99.0,¡º,104.0,103.0,12.0,65,79.0,0.9,2021/11/27
104.0,«·∂»Œ€»æ,110.0,91.0,11.0,67,88.0,1.0,2021/11/28
78.0,¡º,98.0,106.0,8.0,57,56.0,0.8,2021/11/29
37.0,”≈,32.0,73.0,7.0,13,27.0,0.4,2021/11/30
62.0,¡º,58.0,61.0,11.0,25,49.0,0.7,2021/12/1
80.0,¡º,79.0,57.0,10.0,44,64.0,0.8,2021/12/2
99.0,¡º,86.0,53.0,10.0,56,79.0,0.9,2021/12/3
102.0,«·∂»Œ€»æ,103.0,61.0,13.0,60,83.0,1.1,2021/12/4
102.0,«·∂»Œ€»æ,99.0,74.0,12.0,66,84.0,1.1,2021/12/5
104.0,«·∂»Œ€»æ,111.0,64.0,14.0,68,87.0,1.4,2021/12/6
129.0,«·∂»Œ€»æ,114.0,65.0,13.0,98,48.0,1.1,2021/12/7
156.0,÷–∂»Œ€»æ,135.0,81.0,12.0,119,58.0,1.2,2021/12/8
156.0,÷–∂»Œ€»æ,141.0,70.0,9.0,119,72.0,1.2,2021/12/9
144.0,«·∂»Œ€»æ,154.0,92.0,12.0,110,96.0,1.4,2021/12/10
156.0,÷–∂»Œ€»æ,129.0,46.0,7.0,119,48.0,1.0,2021/12/11
102.0,«·∂»Œ€»æ,89.0,75.0,7.0,76,31.0,0.8,2021/12/12
147.0,«·∂»Œ€»æ,129.0,62.0,7.0,112,45.0,1.3,2021/12/13
67.0,¡º,61.0,65.0,7.0,48,51.0,1.0,2021/12/14
79.0,¡º,75.0,20.0,9.0,58,60.0,1.3,2021/12/15
79.0,¡º,73.0,36.0,8.0,58,43.0,1.0,2021/12/16
57.0,¡º,63.0,70.0,8.0,28,30.0,0.7,2021/12/17
63.0,¡º,59.0,45.0,12.0,33,50.0,1.0,2021/12/18
88.0,¡º,76.0,54.0,9.0,46,70.0,0.8,2021/12/19
103.0,«·∂»Œ€»æ,89.0,65.0,14.0,58,85.0,1.1,2021/12/20
108.0,«·∂»Œ€»æ,111.0,58.0,11.0,79,95.0,1.3,2021/12/21
135.0,«·∂»Œ€»æ,143.0,56.0,12.0,103,107.0,2.0,2021/12/22
118.0,«·∂»Œ€»æ,112.0,74.0,12.0,89,83.0,1.4,2021/12/23
134.0,«·∂»Œ€»æ,111.0,26.0,5.0,102,32.0,1.0,2021/12/24
39.0,”≈,38.0,40.0,6.0,27,18.0,0.6,2021/12/25
39.0,”≈,35.0,52.0,6.0,27,17.0,0.6,2021/12/26
67.0,¡º,50.0,45.0,8.0,48,41.0,0.7,2021/12/27
85.0,¡º,0.0,58.0,10.0,63,36.0,0.7,2021/12/28
97.0,¡º,0.0,49.0,8.0,72,56.0,0.9,2021/12/29
100.0,¡º,101.0,63.0,10.0,66,80.0,1.1,2021/12/30
95.0,¡º,95.0,60.0,11.0,69,76.0,1.0,2021/12/31
128.0,«·∂»Œ€»æ,113.0,85.0,11.0,97,79.0,1.0,2022/1/1
163.0,÷–∂»Œ€»æ,149.0,67.0,13.0,124,99.0,1.4,2022/1/2
134.0,«·∂»Œ€»æ,124.0,67.0,15.0,102,94.0,1.3,2022/1/3
158.0,÷–∂»Œ€»æ,124.0,42.0,9.0,120,62.0,1.2,2022/1/4
49.0,”≈,34.0,55.0,5.0,34,25.0,0.9,2022/1/5
34.0,”≈,21.0,35.0,5.0,18,27.0,0.6,2022/1/6
59.0,¡º,45.0,31.0,7.0,42,38.0,0.8,2022/1/7
108.0,«·∂»Œ€»æ,81.0,38.0,8.0,81,49.0,1.0,2022/1/8
84.0,¡º,64.0,36.0,6.0,62,50.0,0.8,2022/1/9
99.0,¡º,78.0,28.0,8.0,74,50.0,1.1,2022/1/10
162.0,÷–∂»Œ€»æ,123.0,59.0,8.0,123,53.0,1.5,2022/1/11
144.0,«·∂»Œ€»æ,114.0,69.0,11.0,110,64.0,1.5,2022/1/12
120.0,«·∂»Œ€»æ,97.0,69.0,8.0,91,37.0,1.0,2022/1/13
108.0,«·∂»Œ€»æ,85.0,30.0,11.0,81,57.0,1.2,2022/1/14
122.0,«·∂»Œ€»æ,97.0,46.0,10.0,92,63.0,1.2,2022/1/15
133.0,«·∂»Œ€»æ,107.0,60.0,10.0,101,68.0,1.2,2022/1/16
163.0,÷–∂»Œ€»æ,135.0,77.0,9.0,124,64.0,1.2,2022/1/17
226.0,÷ÿ∂»Œ€»æ,174.0,69.0,9.0,176,73.0,1.6,2022/1/18
192.0,÷–∂»Œ€»æ,163.0,86.0,10.0,144,78.0,1.8,2022/1/19
192.0,÷–∂»Œ€»æ,139.0,59.0,8.0,144,36.0,1.2,2022/1/20
95.0,¡º,79.0,23.0,7.0,71,36.0,1.0,2022/1/21
49.0,”≈,37.0,18.0,6.0,34,29.0,0.8,2022/1/22
39.0,”≈,22.0,15.0,5.0,21,31.0,1.0,2022/1/23
60.0,¡º,38.0,24.0,5.0,43,29.0,1.2,2022/1/24
93.0,¡º,70.0,23.0,5.0,69,31.0,1.3,2022/1/25
60.0,¡º,47.0,40.0,5.0,43,25.0,1.2,2022/1/26
46.0,”≈,31.0,57.0,5.0,32,19.0,0.9,2022/1/27
57.0,¡º,42.0,64.0,6.0,40,20.0,0.8,2022/1/28
72.0,¡º,48.0,52.0,5.0,52,21.0,0.8,2022/1/29
82.0,¡º,60.0,50.0,6.0,60,26.0,0.9,2022/1/30
93.0,¡º,72.0,66.0,7.0,69,32.0,1.1,2022/1/31
135.0,«·∂»Œ€»æ,146.0,80.0,10.0,103,20.0,0.9,2022/2/1
60.0,¡º,54.0,78.0,6.0,43,18.0,0.7,2022/2/2
69.0,¡º,57.0,60.0,7.0,50,27.0,0.9,2022/2/3
73.0,¡º,61.0,95.0,7.0,53,30.0,0.8,2022/2/4
83.0,¡º,68.0,84.0,8.0,61,29.0,0.9,2022/2/5
77.0,¡º,60.0,77.0,7.0,56,20.0,0.8,2022/2/6
35.0,”≈,21.0,70.0,6.0,20,16.0,0.6,2022/2/7
36.0,”≈,21.0,71.0,6.0,24,17.0,0.6,2022/2/8
48.0,”≈,30.0,59.0,6.0,33,23.0,0.6,2022/2/9
52.0,¡º,39.0,53.0,6.0,36,31.0,0.8,2022/2/10
69.0,¡º,51.0,27.0,7.0,50,44.0,0.8,2022/2/11
78.0,¡º,54.0,46.0,7.0,57,28.0,0.8,2022/2/12
57.0,¡º,43.0,43.0,6.0,40,36.0,0.8,2022/2/13
65.0,¡º,58.0,50.0,7.0,46,52.0,1.0,2022/2/14
93.0,¡º,80.0,56.0,9.0,69,38.0,1.0,2022/2/15
108.0,«·∂»Œ€»æ,98.0,51.0,7.0,81,33.0,1.0,2022/2/16
40.0,”≈,34.0,55.0,6.0,28,20.0,0.7,2022/2/17
33.0,”≈,21.0,49.0,6.0,23,19.0,0.5,2022/2/18
48.0,”≈,34.0,57.0,6.0,33,17.0,0.6,2022/2/19
73.0,¡º,60.0,73.0,9.0,53,35.0,0.8,2022/2/20
80.0,¡º,63.0,48.0,12.0,46,64.0,1.0,2022/2/21
87.0,¡º,85.0,47.0,11.0,64,68.0,1.1,2022/2/22
77.0,¡º,62.0,83.0,9.0,56,38.0,0.9,2022/2/23
97.0,¡º,95.0,106.0,10.0,72,67.0,1.1,2022/2/24
97.0,¡º,89.0,107.0,10.0,64,77.0,1.0,2022/2/25
101.0,«·∂»Œ€»æ,88.0,96.0,9.0,58,81.0,1.0,2022/2/26
83.0,¡º,102.0,125.0,12.0,61,66.0,1.1,2022/2/27
106.0,«·∂»Œ€»æ,118.0,23.0,13.0,67,92.0,1.3,2022/2/28
89.0,¡º,0.0,81.0,9.0,0,51.0,0.8,2022/3/1
92.0,¡º,0.0,97.0,9.0,0,64.0,0.8,2022/3/2
99.0,¡º,0.0,90.0,13.0,0,79.0,1.2,2022/3/3
84.0,¡º,118.0,127.0,9.0,59,62.0,1.0,2022/3/4
89.0,¡º,127.0,127.0,10.0,54,68.0,1.0,2022/3/5
73.0,¡º,96.0,51.0,9.0,31,40.0,0.8,2022/3/6
49.0,”≈,49.0,88.0,8.0,21,34.0,0.7,2022/3/7
62.0,¡º,74.0,108.0,11.0,27,40.0,0.9,2022/3/8
59.0,¡º,65.0,102.0,14.0,25,47.0,0.9,2022/3/9
87.0,¡º,79.0,122.0,15.0,36,69.0,1.0,2022/3/10
87.0,¡º,102.0,144.0,16.0,48,67.0,1.1,2022/3/11
70.0,¡º,76.0,123.0,14.0,38,45.0,1.0,2022/3/12
65.0,¡º,77.0,108.0,9.0,47,43.0,1.0,2022/3/13
110.0,«·∂»Œ€»æ,0.0,87.0,9.0,0,44.0,1.2,2022/3/14
139.0,«·∂»Œ€»æ,0.0,134.0,10.0,0,42.0,1.2,2022/3/15
76.0,¡º,102.0,74.0,12.0,44,45.0,1.2,2022/3/16
42.0,”≈,13.0,83.0,6.0,6,14.0,0.8,2022/3/17
35.0,”≈,35.0,38.0,6.0,23,25.0,0.7,2022/3/18
55.0,¡º,59.0,39.0,7.0,36,28.0,0.9,2022/3/19
31.0,”≈,31.0,39.0,6.0,20,21.0,0.9,2022/3/20
27.0,”≈,6.0,47.0,6.0,4,21.0,0.7,2022/3/21
31.0,”≈,10.0,62.0,6.0,7,18.0,0.6,2022/3/22
37.0,”≈,19.0,74.0,6.0,15,23.0,0.6,2022/3/23
37.0,”≈,30.0,72.0,9.0,22,29.0,0.9,2022/3/24
35.0,”≈,16.0,46.0,7.0,12,28.0,1.0,2022/3/25
55.0,¡º,59.0,63.0,8.0,27,37.0,0.7,2022/3/26
66.0,¡º,81.0,91.0,10.0,34,40.0,0.8,2022/3/27
68.0,¡º,86.0,117.0,11.0,36,36.0,0.8,2022/3/28
57.0,¡º,43.0,108.0,11.0,23,34.0,0.8,2022/3/29
70.0,¡º,70.0,50.0,11.0,38,56.0,1.2,2022/3/30
68.0,¡º,76.0,62.0,7.0,49,19.0,0.9,2022/3/31
50.0,”≈,48.0,100.0,8.0,27,26.0,0.8,2022/4/1
68.0,¡º,56.0,119.0,10.0,34,54.0,0.7,2022/4/2
84.0,¡º,80.0,140.0,12.0,44,50.0,0.9,2022/4/3
82.0,¡º,62.0,138.0,14.0,35,42.0,0.9,2022/4/4
65.0,¡º,44.0,118.0,8.0,24,36.0,0.7,2022/4/5
75.0,¡º,61.0,129.0,8.0,33,59.0,0.9,2022/4/6
94.0,¡º,84.0,152.0,10.0,41,68.0,1.0,2022/4/7
83.0,¡º,84.0,139.0,13.0,37,65.0,0.9,2022/4/8
85.0,¡º,75.0,141.0,13.0,32,53.0,0.8,2022/4/9
101.0,«·∂»Œ€»æ,84.0,161.0,13.0,43,51.0,0.8,2022/4/10
105.0,«·∂»Œ€»æ,89.0,165.0,11.0,51,44.0,0.9,2022/4/11
83.0,¡º,0.0,110.0,10.0,0,27.0,0.9,2022/4/12
45.0,”≈,30.0,90.0,7.0,16,12.0,0.7,2022/4/13
420.0,—œ÷ÿŒ€»æ,40.0,84.0,10.0,230,24.0,0.9,2022/4/14
41.0,”≈,36.0,82.0,8.0,21,23.0,0.7,2022/4/15
55.0,¡º,47.0,105.0,9.0,29,25.0,0.8,2022/4/16
62.0,¡º,56.0,114.0,9.0,35,29.0,0.7,2022/4/17
64.0,¡º,57.0,116.0,9.0,31,25.0,0.7,2022/4/18
81.0,¡º,68.0,137.0,9.0,27,44.0,0.7,2022/4/19
62.0,¡º,73.0,112.0,9.0,31,45.0,0.8,2022/4/20
67.0,¡º,55.0,120.0,9.0,30,36.0,0.9,2022/4/21
56.0,¡º,62.0,85.0,10.0,31,38.0,1.0,2022/4/22
79.0,¡º,44.0,134.0,7.0,27,28.0,1.0,2022/4/23
79.0,¡º,52.0,134.0,8.0,28,28.0,1.1,2022/4/24
36.0,”≈,25.0,72.0,6.0,13,22.0,0.9,2022/4/25
64.0,¡º,31.0,116.0,6.0,15,21.0,0.9,2022/4/26
65.0,¡º,34.0,118.0,8.0,18,24.0,0.9,2022/4/27
36.0,”≈,36.0,68.0,8.0,19,20.0,0.8,2022/4/28
48.0,”≈,31.0,96.0,6.0,17,18.0,0.7,2022/4/29
39.0,”≈,35.0,78.0,6.0,23,20.0,0.7,2022/4/30
57.0,¡º,46.0,108.0,8.0,25,21.0,0.6,2022/5/1
80.0,¡º,48.0,136.0,8.0,26,29.0,0.7,2022/5/2
80.0,¡º,46.0,135.0,9.0,23,53.0,0.7,2022/5/3
86.0,¡º,54.0,143.0,9.0,26,52.0,0.8,2022/5/4
96.0,¡º,46.0,155.0,11.0,26,34.0,0.7,2022/5/5
110.0,«·∂»Œ€»æ,55.0,170.0,12.0,32,39.0,0.9,2022/5/6
100.0,¡º,74.0,159.0,12.0,38,34.0,0.9,2022/5/7
101.0,«·∂»Œ€»æ,70.0,161.0,8.0,39,19.0,0.9,2022/5/8
59.0,¡º,67.0,70.0,8.0,33,20.0,0.9,2022/5/9
48.0,”≈,48.0,71.0,7.0,31,21.0,0.9,2022/5/10
60.0,¡º,69.0,91.0,8.0,36,25.0,0.9,2022/5/11
54.0,¡º,57.0,94.0,8.0,29,27.0,0.9,2022/5/12
58.0,¡º,66.0,103.0,7.0,37,15.0,0.8,2022/5/13
53.0,¡º,45.0,103.0,8.0,25,20.0,0.8,2022/5/14
68.0,¡º,43.0,121.0,9.0,25,28.0,0.7,2022/5/15
82.0,¡º,46.0,138.0,10.0,25,34.0,0.7,2022/5/16
92.0,¡º,55.0,150.0,9.0,29,54.0,0.8,2022/5/17
80.0,¡º,90.0,106.0,14.0,57,64.0,1.2,2022/5/18
52.0,¡º,53.0,80.0,8.0,36,35.0,0.9,2022/5/19
64.0,¡º,71.0,97.0,8.0,46,36.0,1.0,2022/5/20
120.0,«·∂»Œ€»æ,79.0,182.0,9.0,42,49.0,1.0,2022/5/21
93.0,¡º,85.0,151.0,11.0,49,54.0,1.1,2022/5/22
91.0,¡º,64.0,149.0,9.0,36,31.0,0.9,2022/5/23
100.0,¡º,41.0,160.0,11.0,20,31.0,1.0,2022/5/24
93.0,¡º,57.0,151.0,11.0,28,43.0,1.0,2022/5/25
91.0,¡º,56.0,149.0,7.0,32,21.0,0.9,2022/5/26
73.0,¡º,78.0,127.0,8.0,39,42.0,1.0,2022/5/27
55.0,¡º,40.0,105.0,7.0,21,20.0,0.8,2022/5/28
47.0,”≈,28.0,93.0,7.0,12,19.0,0.9,2022/5/29
81.0,¡º,54.0,137.0,7.0,28,30.0,0.9,2022/5/30
102.0,«·∂»Œ€»æ,48.0,162.0,8.0,25,21.0,1.0,2022/5/31
44.0,”≈,44.0,87.0,7.0,22,28.0,1.0,2022/6/1
49.0,”≈,49.0,79.0,8.0,25,26.0,1.1,2022/6/2
36.0,”≈,34.0,72.0,7.0,15,18.0,0.9,2022/6/3
29.0,”≈,26.0,49.0,6.0,12,23.0,0.9,2022/6/4
90.0,¡º,45.0,147.0,6.0,23,16.0,0.8,2022/6/5
139.0,«·∂»Œ€»æ,61.0,202.0,8.0,33,36.0,0.8,2022/6/6
157.0,÷–∂»Œ€»æ,74.0,222.0,10.0,36,38.0,1.0,2022/6/7
148.0,«·∂»Œ€»æ,51.0,212.0,13.0,27,23.0,0.9,2022/6/8
103.0,«·∂»Œ€»æ,56.0,163.0,13.0,31,27.0,1.0,2022/6/9
100.0,¡º,46.0,159.0,10.0,23,23.0,0.9,2022/6/10
96.0,¡º,36.0,155.0,11.0,16,23.0,0.8,2022/6/11
56.0,¡º,24.0,107.0,8.0,13,22.0,0.9,2022/6/12
90.0,¡º,35.0,147.0,7.0,17,21.0,0.7,2022/6/13
83.0,¡º,38.0,139.0,8.0,20,21.0,0.8,2022/6/14
110.0,«·∂»Œ€»æ,42.0,170.0,8.0,21,26.0,0.8,2022/6/15
100.0,¡º,47.0,159.0,9.0,23,21.0,0.8,2022/6/16
91.0,¡º,32.0,149.0,9.0,17,18.0,0.7,2022/6/17
48.0,”≈,29.0,96.0,8.0,14,17.0,0.9,2022/6/18
23.0,”≈,18.0,43.0,6.0,8,18.0,0.9,2022/6/19
58.0,¡º,26.0,109.0,7.0,13,15.0,1.0,2022/6/20
44.0,”≈,26.0,88.0,6.0,12,20.0,0.9,2022/6/21
39.0,”≈,22.0,77.0,5.0,9,15.0,0.7,2022/6/22
47.0,”≈,28.0,93.0,6.0,12,15.0,0.7,2022/6/23
35.0,”≈,24.0,70.0,5.0,12,18.0,0.7,2022/6/24
48.0,”≈,32.0,95.0,6.0,16,20.0,0.8,2022/6/25
47.0,”≈,27.0,94.0,6.0,14,14.0,0.6,2022/6/26
44.0,”≈,24.0,88.0,6.0,9,13.0,0.6,2022/6/27
55.0,¡º,24.0,106.0,5.0,12,14.0,0.7,2022/6/28
71.0,¡º,31.0,125.0,5.0,16,17.0,0.8,2022/6/29
109.0,«·∂»Œ€»æ,42.0,169.0,8.0,18,25.0,1.0,2022/6/30
81.0,¡º,39.0,137.0,8.0,17,22.0,0.9,2022/7/1
71.0,¡º,33.0,125.0,8.0,13,20.0,0.8,2022/7/2
48.0,”≈,30.0,95.0,7.0,12,22.0,0.7,2022/7/3
46.0,”≈,33.0,91.0,6.0,14,23.0,0.8,2022/7/4
22.0,”≈,16.0,41.0,5.0,8,17.0,0.7,2022/7/5
48.0,”≈,19.0,95.0,5.0,8,16.0,0.7,2022/7/6
111.0,«·∂»Œ€»æ,37.0,172.0,6.0,18,25.0,0.9,2022/7/7
44.0,”≈,19.0,88.0,5.0,9,16.0,0.7,2022/7/8
50.0,”≈,27.0,100.0,6.0,12,18.0,0.7,2022/7/9
53.0,¡º,26.0,103.0,6.0,12,15.0,0.6,2022/7/10
47.0,”≈,25.0,94.0,6.0,11,14.0,0.6,2022/7/11
47.0,”≈,27.0,94.0,6.0,11,14.0,0.5,2022/7/12
50.0,”≈,28.0,100.0,6.0,17,15.0,0.5,2022/7/13
73.0,¡º,31.0,127.0,7.0,17,16.0,0.6,2022/7/14
71.0,¡º,37.0,125.0,7.0,20,19.0,0.6,2022/7/15
66.0,¡º,39.0,119.0,6.0,21,15.0,0.6,2022/7/16
42.0,”≈,25.0,83.0,5.0,13,15.0,0.7,2022/7/17
129.0,«·∂»Œ€»æ,44.0,191.0,6.0,24,23.0,0.8,2022/7/18
50.0,”≈,41.0,100.0,6.0,19,26.0,0.9,2022/7/19
32.0,”≈,21.0,63.0,5.0,9,21.0,0.8,2022/7/20
67.0,¡º,38.0,120.0,5.0,18,24.0,0.8,2022/7/21
48.0,”≈,27.0,96.0,6.0,13,19.0,0.6,2022/7/22
47.0,”≈,21.0,94.0,5.0,8,20.0,0.7,2022/7/23
144.0,«·∂»Œ€»æ,35.0,208.0,8.0,16,29.0,1.0,2022/7/24
70.0,¡º,45.0,124.0,6.0,21,29.0,0.8,2022/7/25
97.0,¡º,37.0,156.0,6.0,15,25.0,0.8,2022/7/26
102.0,«·∂»Œ€»æ,43.0,162.0,6.0,21,25.0,0.9,2022/7/27
47.0,”≈,37.0,93.0,6.0,17,31.0,0.8,2022/7/28
66.0,¡º,28.0,119.0,5.0,14,15.0,0.7,2022/7/29
95.0,¡º,31.0,154.0,6.0,16,18.0,0.7,2022/7/30
98.0,¡º,37.0,157.0,6.0,20,20.0,0.7,2022/7/31
149.0,«·∂»Œ€»æ,50.0,213.0,8.0,26,28.0,0.9,2022/8/1
117.0,«·∂»Œ€»æ,61.0,178.0,7.0,33,32.0,1.0,2022/8/2
105.0,«·∂»Œ€»æ,61.0,165.0,6.0,33,30.0,1.0,2022/8/3
97.0,¡º,53.0,156.0,7.0,28,24.0,0.9,2022/8/4
50.0,”≈,28.0,100.0,6.0,13,18.0,0.7,2022/8/5
65.0,¡º,21.0,117.0,6.0,8,15.0,0.6,2022/8/6
53.0,¡º,21.0,103.0,6.0,9,15.0,0.6,2022/8/7
59.0,¡º,27.0,110.0,7.0,12,15.0,0.7,2022/8/8
74.0,¡º,30.0,128.0,7.0,14,17.0,0.7,2022/8/9
113.0,«·∂»Œ€»æ,39.0,174.0,8.0,19,24.0,0.8,2022/8/10
50.0,”≈,24.0,100.0,7.0,10,19.0,0.6,2022/8/11
55.0,¡º,23.0,105.0,7.0,11,18.0,0.6,2022/8/12
64.0,¡º,22.0,116.0,7.0,11,17.0,0.6,2022/8/13
60.0,¡º,24.0,112.0,7.0,11,17.0,0.6,2022/8/14
61.0,¡º,29.0,113.0,7.0,14,17.0,0.7,2022/8/15
123.0,«·∂»Œ€»æ,45.0,185.0,7.0,22,31.0,0.8,2022/8/16
95.0,¡º,38.0,153.0,8.0,19,24.0,0.9,2022/8/17
67.0,¡º,36.0,120.0,8.0,18,20.0,0.8,2022/8/18
66.0,¡º,32.0,119.0,7.0,16,20.0,0.7,2022/8/19
127.0,«·∂»Œ€»æ,44.0,189.0,8.0,22,30.0,0.9,2022/8/20
55.0,¡º,27.0,106.0,8.0,11,16.0,0.7,2022/8/21
48.0,”≈,21.0,96.0,8.0,8,15.0,0.6,2022/8/22
75.0,¡º,40.0,130.0,7.0,18,17.0,0.9,2022/8/23
56.0,¡º,27.0,107.0,7.0,13,15.0,0.8,2022/8/24
117.0,«·∂»Œ€»æ,43.0,178.0,9.0,20,20.0,1.0,2022/8/25
70.0,¡º,37.0,124.0,8.0,19,19.0,0.9,2022/8/26
70.0,¡º,45.0,124.0,8.0,25,17.0,1.0,2022/8/27
116.0,«·∂»Œ€»æ,40.0,177.0,8.0,22,18.0,0.9,2022/8/28
26.0,”≈,23.0,52.0,6.0,12,15.0,0.7,2022/8/29
42.0,”≈,14.0,84.0,6.0,8,11.0,0.7,2022/8/30
43.0,”≈,12.0,85.0,6.0,7,12.0,0.7,2022/8/31
57.0,¡º,20.0,108.0,8.0,14,15.0,0.8,2022/9/1
73.0,¡º,34.0,127.0,8.0,22,14.0,0.7,2022/9/2
79.0,¡º,25.0,134.0,8.0,13,15.0,0.6,2022/9/3
95.0,¡º,46.0,154.0,9.0,31,14.0,0.8,2022/9/4
111.0,«·∂»Œ€»æ,49.0,172.0,9.0,31,28.0,0.8,2022/9/5
148.0,«·∂»Œ€»æ,69.0,212.0,10.0,34,61.0,0.9,2022/9/6
117.0,«·∂»Œ€»æ,74.0,178.0,13.0,35,62.0,1.0,2022/9/7
142.0,«·∂»Œ€»æ,53.0,206.0,12.0,28,32.0,0.9,2022/9/8
103.0,«·∂»Œ€»æ,38.0,163.0,9.0,24,21.0,0.8,2022/9/9
143.0,«·∂»Œ€»æ,53.0,207.0,12.0,34,25.0,1.1,2022/9/10
120.0,«·∂»Œ€»æ,47.0,181.0,10.0,29,18.0,0.9,2022/9/11
102.0,«·∂»Œ€»æ,33.0,162.0,9.0,20,17.0,0.7,2022/9/12
90.0,¡º,45.0,147.0,9.0,28,17.0,0.8,2022/9/13
70.0,¡º,31.0,123.0,8.0,17,15.0,0.6,2022/9/14
